path,true_label,pred_label,score,subject_preview
dataset/easy_ham/0914.77308dfba976d8491bad00bb7e616166,ham,Safe,8.00,From fork-admin@xent.com  Wed Oct  2 17:52:36 2002
dataset/easy_ham/0839.12075b1a4eb499ff6a0d7fd0e9d776db,ham,Safe,8.00,From fork-admin@xent.com  Wed Sep 25 10:24:54 2002
dataset/easy_ham/2133.d3d4f15eb898bffe360f99678d9cae2c,ham,Safe,6.00,From rssfeeds@jmason.org  Fri Sep 27 10:41:29 2002
dataset/easy_ham/1440.d7c632e28e33a2bdfd9afd121319277d,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Wed Aug 28 19:30:34 2002
dataset/easy_ham/1026.b2ee7b3cb90365641e465cfede58a672,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Mon Aug 26 19:03:29 2002
dataset/easy_ham/2247.56a0de186cb216277810d65d4abca57f,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Oct  1 10:37:22 2002
dataset/easy_ham/0395.9974c2f067b24a73a2cd3f9d1af21e57,ham,Safe,8.00,From fork-admin@xent.com  Tue Aug 27 05:18:20 2002
dataset/easy_ham/0234.4d23ca5049f3349529f5612ab5e2120d,ham,Safe,8.00,From fork-admin@xent.com  Wed Aug 28 10:50:15 2002
dataset/easy_ham/0562.7dea96e851b897ea041ea242a9d3c119,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 10:46:21 2002
dataset/easy_ham/2347.044af29d1e9948d73e546402899ed5ac,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct  3 12:25:21 2002
dataset/easy_ham/2353.20ff0a748f861a24c0e3ba224bad267a,ham,Safe,8.00,From rssfeeds@jmason.org  Fri Oct  4 11:01:57 2002
dataset/easy_ham/2379.a6b19b663f5329208f357b7851c197b8,ham,Safe,9.00,From rssfeeds@jmason.org  Sat Oct  5 10:37:26 2002
dataset/easy_ham/0862.91f1d92f60d5789a201c14f2034bbdaa,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 30 13:52:51 2002
dataset/easy_ham/1816.7e6c3f51ab4a45f60fbb0968d56f512c,ham,Safe,8.00,Return-Path: guido@python.org
dataset/easy_ham/1614.6923314b59e82a205ba3f227deea1d59,ham,Safe,8.00,From spamassassin-devel-admin@lists.sourceforge.net  Fri Oct  4 11:07:05 2002
dataset/easy_ham/1358.d784d0be4e4e9b4267e6a1165929b762,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Oct  7 18:28:37 2002
dataset/easy_ham/2013.97a746151eb8ad69fe4af5e3598ebed0,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 11:03:02 2002
dataset/easy_ham/0227.95301af4d5382e2029db75a4ecf7560f,ham,Phishing,11.00,From martin@srv0.ems.ed.ac.uk  Wed Aug 28 10:55:21 2002
dataset/easy_ham/0729.70d1cec4f8f949fc7ef64fc3ed85f950,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep 20 21:47:36 2002
dataset/easy_ham/0813.9c59b6b0d4e221ca29d576cd2f170f06,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 24 10:49:27 2002
dataset/easy_ham/1129.50af16cc80052d1d25f28edcd3d1f439,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Thu Aug 29 12:08:26 2002
dataset/easy_ham/2470.e2f55eaf9c7aed2b85c4b4ca65781d3d,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Oct  8 10:56:05 2002
dataset/easy_ham/1460.8ad306210b1538d37993a51b69544e5b,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Thu Aug 29 11:07:00 2002
dataset/easy_ham/1454.88f9d20d76cccc7f1bde4e4d0794b69d,ham,Safe,8.00,From spamassassin-devel-admin@lists.sourceforge.net  Thu Aug 29 11:06:15 2002
dataset/easy_ham/0730.9570ee3b6bf144198297b23bca5044e9,ham,Safe,9.00,From fork-admin@xent.com  Sat Sep 21 10:42:45 2002
dataset/easy_ham/0815.a212f32e210b815e2663ca5fd624aa58,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 24 10:49:30 2002
dataset/easy_ham/1302.cf60285f99cfeeca015a2c1a02cfba61,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Wed Oct  2 11:44:09 2002
dataset/easy_ham/1772.d4ebf95243e3b22d80ea63a1f2be06cc,ham,Safe,7.00,Return-Path: guido@python.org
dataset/easy_ham/2091.1a1d629678aa1ab8953772a2cd006183,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:43:12 2002
dataset/easy_ham/1386.bf3a96041aeac7950ee23a553e1fd186,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Tue Oct  8 10:55:25 2002
dataset/easy_ham/1342.6770473802a7dc7ab14a212f95573c15,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Sat Oct  5 12:38:12 2002
dataset/easy_ham/1089.8c0c02d20cf78372808b29860b4e406a,ham,Safe,9.00,From exmh-users-admin@redhat.com  Thu Sep 12 14:01:43 2002
dataset/easy_ham/1049.dd8e9af1e92bc41d998cc4159e5588d5,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Mon Sep  2 12:33:34 2002
dataset/easy_ham/2487.68761726d5f3f00dca1dded48e089e68,ham,Safe,9.00,From rssfeeds@jmason.org  Tue Oct  8 10:56:14 2002
dataset/easy_ham/2381.b2da2e96c499fbf2c4cc0ff9491cf337,ham,Safe,9.00,From rssfeeds@jmason.org  Sat Oct  5 10:37:26 2002
dataset/easy_ham/0594.30616a68b04f216bcea0ad52073c0df4,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 10 11:07:32 2002
dataset/easy_ham/1266.52a2bf88987e97b6f4d5a743e353d50a,ham,Safe,8.00,From exmh-users-admin@redhat.com  Wed Oct  9 22:41:46 2002
dataset/easy_ham/1267.3641b74038e9f1bc91bbf8318572ffd1,ham,Safe,9.00,From exmh-users-admin@redhat.com  Wed Oct  9 22:42:09 2002
dataset/easy_ham/1533.cdca6023330291efad8880619bc3c68e,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Thu Sep  5 12:51:01 2002
dataset/easy_ham/1319.58000a90a0ce3ea98762d31df028af02,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Thu Oct  3 16:02:55 2002
dataset/easy_ham/1531.fe3474ea8fb4195ac74e644161f47c76,ham,Safe,8.00,From spamassassin-talk-admin@lists.sourceforge.net  Thu Sep  5 12:39:32 2002
dataset/easy_ham/0557.4a673d945072f8ec9ef08a4366f25bc1,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 10:46:03 2002
dataset/easy_ham/0356.b70fca5029fcd82a09ec6b960f4920af,ham,Safe,8.00,From fork-admin@xent.com  Mon Aug 26 15:32:12 2002
dataset/easy_ham/2326.73396f0421612c54d1c9727ed953582e,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Oct  3 12:24:52 2002
dataset/easy_ham/0132.bcd23223120c0be6b991ae0349cd127c,ham,Safe,8.00,From exmh-users-admin@redhat.com  Mon Sep  2 23:40:49 2002
dataset/easy_ham/1588.61ee71063f18d59f7c0326aa48ebec99,ham,Safe,2.00,From dougy@brizzie.org  Fri Sep 20 11:38:29 2002
dataset/easy_ham/1543.d8b77b54627b605a9be40ba163b6dd70,ham,Safe,8.00,From spamassassin-devel-admin@lists.sourceforge.net  Fri Sep  6 19:36:57 2002
dataset/easy_ham/2542.1a940f58e68fa8a84a3f83e30a624e8d,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct 10 12:32:25 2002
dataset/easy_ham/2428.d0ebfd677cd78292f198d292d4cb61c4,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:15 2002
dataset/easy_ham/0678.98548de034832af64015d60cec0d69c6,ham,Safe,8.00,From fork-admin@xent.com  Wed Sep 18 14:06:41 2002
dataset/easy_ham/0327.bf6719c9c1709b6da832232acb1ee97f,ham,Safe,8.00,From ilug-admin@linux.ie  Wed Oct  9 10:53:59 2002
dataset/easy_ham/1860.994c77afc8d6fb072d8b95ccfdf09627,ham,Safe,2.00,Return-Path: tim.one@comcast.net
dataset/easy_ham/1792.f3dfa7db118b7738bcdaa1cd81a0f1e2,ham,Safe,2.00,Return-Path: skip@pobox.com
dataset/easy_ham/2431.73b1c36d5c643ad44e91562f4063c197,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:19 2002
dataset/easy_ham/1864.c7392fccbe84e3e6b16a41a95c949d52,ham,Safe,8.00,From pudge@perl.org  Mon Aug 26 15:17:33 2002
dataset/easy_ham/2175.5e6bad4f0f6bc954e5883edc34a0e22c,ham,Safe,6.00,From rssfeeds@jmason.org  Mon Sep 30 13:43:58 2002
dataset/easy_ham/0372.4350700fc8877e7f9b9f262d88c66a7c,ham,Safe,8.00,From fork-admin@xent.com  Mon Aug 26 21:47:36 2002
dataset/easy_ham/1685.cd6b27de2307413e47e0212f8d4fc9bb,ham,Safe,8.00,From razor-users-admin@lists.sourceforge.net  Fri Sep 13 13:35:15 2002
dataset/easy_ham/0707.bf65d1743592ac78606c57cea2908866,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 19 16:26:02 2002
dataset/easy_ham/1523.59e3f881f7536e0a90d98797f6c509e3,ham,Safe,8.00,From spamassassin-devel-admin@lists.sourceforge.net  Tue Sep  3 00:14:24 2002
dataset/easy_ham/0844.6aab9e4919f6524f88591d6ef1e3f445,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 26 11:04:45 2002
dataset/easy_ham/0584.f667c1b60fb4a592ef72138de5ec4c00,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 19:27:49 2002
dataset/easy_ham/1668.c077f4f038fbdccf01f1d37a3db6f2e4,ham,Safe,8.00,From razor-users-admin@lists.sourceforge.net  Fri Sep  6 11:36:39 2002
dataset/easy_ham/1833.3d930e2d4968f325cc6a773df09e8969,ham,Safe,6.00,Return-Path: gward@python.net
dataset/easy_ham/2443.2378d372705c7f64f101b68e6d7a0b5a,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:34 2002
dataset/easy_ham/1162.0ac7999a1814c6e79d6da0f6fb8ec301,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  9 18:01:10 2002
dataset/easy_ham/2477.9b5f251639293269f0980399c10a70d1,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Oct  8 10:55:27 2002
dataset/easy_ham/2304.50a83c8fa470ff996c268764133b19e7,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Oct  3 12:24:01 2002
dataset/easy_ham/1055.d8032f77bbc5aab8f5a9b75cb4652e06,ham,Safe,8.00,From exmh-users-admin@redhat.com  Tue Sep  3 14:20:18 2002
dataset/easy_ham/0748.b144313155aeba13b5eda936e120daae,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep 21 20:22:07 2002
dataset/easy_ham/1631.83be0168863d5e67ce580ac556150ed2,ham,Safe,8.00,From spamassassin-devel-admin@lists.sourceforge.net  Thu Aug 22 15:25:29 2002
dataset/easy_ham/1730.2092a2c5a1de432db582fa62cf7e254e,ham,Safe,6.00,From secprog-return-491-jm=jmason.org@securityfocus.com  Fri Sep  6 15:25:04 2002
dataset/easy_ham/0238.7b9b9b2e3b3ca24ae8960f03aab57964,ham,Safe,9.00,From fork-admin@xent.com  Wed Aug 28 10:50:41 2002
dataset/easy_ham/1752.5bcdd9205f59d95e025a2896a38ee2bb,ham,Safe,6.00,Return-Path: guido@python.org
dataset/easy_ham/1312.cb81f191343dc4f26a8a601cf73d790f,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Wed Oct  2 21:15:45 2002
dataset/easy_ham/2362.7000c27b1ff8d8539c46fdfec032d708,ham,Safe,6.00,From rssfeeds@jmason.org  Fri Oct  4 11:02:08 2002
dataset/easy_ham/0276.394eddb373972d985cabf6f63953a3d0,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Wed Aug 28 11:51:59 2002
dataset/easy_ham/1338.6656824f5801ca79629b3374e834ad04,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Sat Oct  5 10:37:11 2002
dataset/easy_ham/2165.e70044bb021cbe032cec4c24ccf0c78d,ham,Safe,8.00,From rssfeeds@jmason.org  Mon Sep 30 13:43:38 2002
dataset/easy_ham/0277.43d8f575fabb051cc7041c02c9f002a8,ham,Phishing,11.00,From mcardier@hotmail.com  Wed Aug 28 11:52:09 2002
dataset/easy_ham/0873.bd6a6b2911a0dedccee495aaf0fb248d,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 30 17:56:37 2002
dataset/easy_ham/1098.0f56b798157b9bd933814ba687e722f1,ham,Safe,9.00,From exmh-users-admin@redhat.com  Fri Sep 13 16:49:59 2002
dataset/easy_ham/2153.f903e3e2bd4778389eded3c8337b5bf7,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Sep 30 13:37:14 2002
dataset/easy_ham/0637.2eadb44dff5eb5df1615ff5e826bc69e,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep 13 20:45:05 2002
dataset/easy_ham/2014.90d4717c17eb5d162dd7230a1576b4a5,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 11:03:03 2002
dataset/easy_ham/1975.a7abcc87330dc1705f587b11d38d4cca,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Sep 25 10:23:25 2002
dataset/easy_ham/2108.58ad8210efb0029659fbbc41d939b414,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:43:26 2002
dataset/easy_ham/1373.1be55997fc239abb638116534d32e94a,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  2 12:21:22 2002
dataset/easy_ham/0551.5bdfb0c299c60e442e39346dc08bad68,ham,Safe,8.00,From fork-admin@xent.com  Sun Sep  8 23:50:34 2002
dataset/easy_ham/1768.e849ebd7ee95f02a6f4d937acb7575e2,ham,Safe,6.00,Return-Path: gward@python.net
dataset/easy_ham/1182.3156d66c268869ee74f080a7c7523be8,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  9 18:04:22 2002
dataset/easy_ham/1693.7f09ce3481097bd97b4962a24068465a,ham,Safe,9.00,From razor-users-admin@lists.sourceforge.net  Thu Sep 19 17:47:31 2002
dataset/easy_ham/1078.f47613951afe10b6b663ee4e16816072,ham,Safe,8.00,From exmh-users-admin@redhat.com  Wed Sep 11 13:43:12 2002
dataset/easy_ham/1522.3f4e272c9d12eb60b890f0dd065e650b,ham,Safe,8.00,From spamassassin-commits-admin@lists.sourceforge.net  Tue Sep  3 00:14:56 2002
dataset/easy_ham/1303.b8fb03a2de8615f9287086ccc71a4282,ham,Safe,9.00,From rpm-list-admin@freshrpms.net  Wed Oct  2 11:44:20 2002
dataset/easy_ham/2543.1fa39c8b86bc5ae84b837e8c7ae3717d,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct 10 12:32:26 2002
dataset/easy_ham/2238.419d4e0abe0cf364cd6d518c0ae5f3be,ham,Safe,9.00,From rssfeeds@jmason.org  Tue Oct  1 10:37:11 2002
dataset/easy_ham/1876.820a9b50a434d9a0a0578ee542ad78a3,ham,Safe,8.00,From pudge@perl.org  Mon Sep  2 12:36:48 2002
dataset/easy_ham/1231.9a7db322df8f2bdf4eeb2d589cb51e34,ham,Safe,9.00,From exmh-workers-admin@redhat.com  Wed Oct  2 15:58:53 2002
dataset/easy_ham/0657.277ad7f9191a5cb65e5e9f6c303de296,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 17 18:42:39 2002
dataset/easy_ham/1441.8344939e17984af793af15791dc9ffb8,ham,Safe,2.00,From prlawrence@lehigh.edu  Thu Aug 29 11:06:07 2002
dataset/easy_ham/2019.c804962e51245b7ec2353667b9171d7b,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 11:03:12 2002
dataset/easy_ham/1242.570c92b17b81753d832ac94dbd8f4b4e,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Thu Aug 22 15:15:12 2002
dataset/easy_ham/0347.0e43f8ba3aadeed419f512188e5d8aa4,ham,Safe,9.00,From rpm-list-admin@freshrpms.net  Wed Oct  9 10:53:22 2002
dataset/easy_ham/0159.72f1a01f64bfa9e06b21c4e778e14cd2,ham,Phishing,11.00,From sentto-2242572-55982-1034029763-zzzz=example.com@returns.groups.yahoo.com  Tue Oct  8 00:10:56 2002
dataset/easy_ham/1147.744811b2ba3a95401f70b17e9fade217,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  9 17:59:00 2002
dataset/easy_ham/0743.11737315524334fda4487c948caab0a0,ham,Safe,8.00,From fork-admin@xent.com  Sat Sep 21 10:43:25 2002
dataset/easy_ham/2038.326b26998e0dcc010ec7f808225903e8,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:33:54 2002
dataset/easy_ham/1238.af17c6dc01076c3f5fd80b0aaf13b70a,ham,Safe,8.00,From exmh-users-admin@redhat.com  Mon Oct  7 22:40:37 2002
dataset/easy_ham/0176.bd5ef61e0c89ec035829f06f3fe5c7f8,ham,Safe,8.00,From rssfeeds@example.com  Tue Oct  8 10:55:42 2002
dataset/easy_ham/0169.b19a689237947db7b9e244277e075edc,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Tue Oct  8 10:55:22 2002
dataset/easy_ham/0827.33652ea92e79ab2149c188646b4ae0d4,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 24 17:55:25 2002
dataset/easy_ham/2093.0be5ef6832d49a69e18b527d837607e6,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Sep 26 16:43:13 2002
dataset/easy_ham/0419.baeaada19ebce19874d17d5ef73ced0d,ham,Safe,8.00,From fork-admin@xent.com  Thu Aug 29 11:04:11 2002
dataset/easy_ham/2449.d06b13a245cc7eb0f5bd7ae0b4f3c2f9,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:42 2002
dataset/easy_ham/2356.fe4338d8a23bb7fcf17a95b425a119a2,ham,Safe,8.00,From rssfeeds@jmason.org  Fri Oct  4 11:01:55 2002
dataset/easy_ham/1971.1967681a51fd3f560ba230b4f1f010e2,ham,Safe,8.00,From rssfeeds@jmason.org  Wed Sep 25 10:23:17 2002
dataset/easy_ham/0955.aeb04c1ac6bb728a6561da1da8b73995,ham,Safe,8.00,From fork-admin@xent.com  Sat Oct  5 12:39:23 2002
dataset/easy_ham/2473.2d70d3fac740804c6a280009e0418f13,ham,Safe,6.00,From rssfeeds@jmason.org  Tue Oct  8 10:56:08 2002
dataset/easy_ham/0660.72cd510cc3e2813ce5fa531d7cc31440,ham,Safe,8.00,From garym@canada.com  Tue Sep 17 23:29:41 2002
dataset/easy_ham/1282.e55809fc9341e2e88ac96b58a7129c82,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep 30 13:44:27 2002
dataset/easy_ham/2448.b0f260e47f1853702da3918968a3588e,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:41 2002
dataset/easy_ham/0510.4c08a0b5d860b948679e50edc7220e02,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 11:41:57 2002
dataset/easy_ham/2041.4b394c6659275d7d2a0b8b9b1c997d8c,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Sep 26 16:34:00 2002
dataset/easy_ham/0575.2f6d5a053932e0900b329a15c5f78e38,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  9 19:27:31 2002
dataset/easy_ham/1284.bacf47285c3f6a514443b4d013d5736a,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep 30 21:44:13 2002
dataset/easy_ham/2311.bb14a70f28038ba499c3deea13275460,ham,Safe,9.00,From rssfeeds@jmason.org  Thu Oct  3 12:24:29 2002
dataset/easy_ham/0801.d432213b6f824b0542ce97ae154a15c8,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 23 23:56:48 2002
dataset/easy_ham/2131.87a32fea62016d67931fa6138ad51748,ham,Safe,9.00,From rssfeeds@jmason.org  Fri Sep 27 10:41:09 2002
dataset/easy_ham/0429.507724a2bf64d0cfb77a9521b6e7c616,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep  2 16:22:28 2002
dataset/easy_ham/2372.8c8060e5f9bff3051ad59484d4145ea6,ham,Safe,9.00,From rssfeeds@jmason.org  Fri Oct  4 11:02:21 2002
dataset/easy_ham/1831.0bbb7ccf73587c7f02655596e7fa6477,ham,Safe,2.00,Return-Path: tim.one@comcast.net
dataset/easy_ham/0032.f07a3f2152f2bedfc9492459c171012c,ham,Safe,8.00,From fork-admin@xent.com  Fri Aug 23 11:08:20 2002
dataset/easy_ham/1294.13f4a38babc2d7f26fc0f6867694cbd4,ham,Phishing,11.00,From rpm-list-admin@freshrpms.net  Tue Oct  1 10:38:20 2002
dataset/easy_ham/2488.8e2706d02807ec4fe59ebf7aaf77a1e7,ham,Safe,9.00,From rssfeeds@jmason.org  Tue Oct  8 10:56:16 2002
dataset/easy_ham/0067.d77af11e9b2a74048c073462efecca12,ham,Safe,8.00,From fork-admin@xent.com  Fri Aug 23 11:09:07 2002
dataset/easy_ham/2331.9c7939928702d2df3e4a435030e24191,ham,Safe,6.00,From rssfeeds@jmason.org  Thu Oct  3 12:25:04 2002
dataset/easy_ham/1932.e94c6220cb5e6a61437ac4ebf873b68f,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Sep 24 10:47:25 2002
dataset/easy_ham/2457.5fba5a23aa428e3201526f7c978c88c6,ham,Safe,8.00,From rssfeeds@jmason.org  Tue Oct  8 10:55:35 2002
dataset/easy_ham/2319.ea6f1029883040d12f7355a83cd0326e,ham,Safe,8.00,From rssfeeds@jmason.org  Thu Oct  3 12:24:36 2002
dataset/easy_ham/1908.030d5fb106c7bbbc9491f92d9b64fd64,ham,Safe,8.00,From pudge@perl.org  Thu Sep 26 11:02:45 2002
dataset/easy_ham/2285.c1d506666044a4903f107ba8c7e58d56,ham,Safe,6.00,From rssfeeds@jmason.org  Wed Oct  2 11:43:57 2002
dataset/easy_ham/0357.1dbdc4d7a9e7e290455af62c1df78649,ham,Safe,8.00,From fork-admin@xent.com  Mon Aug 26 15:32:24 2002
dataset/easy_ham/1922.b0fed0fd3b2a0044158514836a172732,ham,Safe,2.00,From 0xdeadbeef-request@petting-zoo.net  Mon Sep  2 12:31:10 2002
dataset/easy_ham/1104.9ade312a3932dca487c70d8c4ea81585,ham,Safe,9.00,From exmh-users-admin@redhat.com  Sat Sep 14 16:22:40 2002
dataset/easy_ham/1249.0ce204b14c6f28907f57045f57ecdfbe,ham,Safe,8.00,From exmh-users-admin@redhat.com  Fri Aug 23 11:04:17 2002
dataset/easy_ham/0985.1325fda30e2108d0b397796b11234f85,ham,Safe,8.00,From fork-admin@xent.com  Fri Aug 23 11:08:39 2002
dataset/easy_ham/1821.049911b67a0ff546e80e2acc6bcbe6ff,ham,Safe,2.00,Return-Path: nas@python.ca
dataset/easy_ham/2289.aa88bd333912e409c55f38542357f2a1,ham,Safe,6.00,From rssfeeds@jmason.org  Wed Oct  2 11:44:03 2002
dataset/easy_ham/1702.cbf24a3d72463a352831af8e23b02cc1,ham,Safe,8.00,From razor-users-admin@lists.sourceforge.net  Thu Oct  3 12:22:15 2002
dataset/easy_ham/0962.2fb2ffd2e80f2dc290149d36a47cef24,ham,Safe,8.00,From fork-admin@xent.com  Sun Oct  6 22:56:55 2002
dataset/easy_ham/1926.015beeecce2dc9c81309671f1f490f0b,ham,Safe,2.00,From 0xdeadbeef-request@petting-zoo.net  Wed Oct  9 10:49:11 2002
dataset/easy_ham/0529.39faaedc75738c375b3de0c0a5766498,ham,Safe,8.00,From fork-admin@xent.com  Fri Sep  6 18:46:50 2002
dataset/easy_ham/0703.3654d01671685fc22993eae582a55152,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 19 13:26:37 2002
dataset/easy_ham/0177.fd72517a2ed2a2c29c9822b7124a8f0a,ham,Safe,8.00,From rssfeeds@example.com  Tue Oct  8 10:55:45 2002
dataset/easy_ham/2369.490b37114daf4bba803abe57c307dfd2,ham,Safe,9.00,From rssfeeds@jmason.org  Fri Oct  4 11:02:18 2002
dataset/easy_ham/2425.9cef8b6162d888cdb9d7af1f21e788f2,ham,Safe,9.00,From rssfeeds@jmason.org  Mon Oct  7 12:05:11 2002
dataset/easy_ham/1379.8f1e63f3902da72388600d360b8579b1,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep  2 12:34:24 2002
dataset/easy_ham/0945.1a86d4f67991ad5793a17ba1863edd17,ham,Safe,8.00,From fork-admin@xent.com  Fri Oct  4 18:19:34 2002
dataset/easy_ham/0753.45965735008c580a773f99eada080a27,ham,Safe,8.00,From fork-admin@xent.com  Sun Sep 22 14:11:38 2002
dataset/easy_ham/0794.cf41a55933ae8896b668864d7b57b177,ham,Safe,8.00,From fork-admin@xent.com  Mon Sep 23 22:48:14 2002
dataset/easy_ham/0098.5053f669dda8f920e5300ed327cdd986,ham,Safe,9.00,From updates-admin@ximian.com  Mon Sep  2 12:29:39 2002
dataset/easy_ham/2396.8126a8ee1ebb7fe484a5709f96192b02,ham,Safe,9.00,From rssfeeds@jmason.org  Sat Oct  5 12:37:57 2002
dataset/easy_ham/0094.b7bf14fae9c31d0516cfe00dd9ab068d,ham,Safe,9.00,From tips@spesh.com  Mon Sep  2 12:29:16 2002
dataset/easy_ham/0806.2eae7f9f133274ed400a215174b7de1d,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 24 10:48:41 2002
dataset/easy_ham/0160.0040550972ece2c27ed01745f93b474b,ham,Phishing,11.00,From sentto-2242572-55983-1034030545-zzzz=example.com@returns.groups.yahoo.com  Tue Oct  8 00:10:59 2002
dataset/easy_ham/2377.f6c4df0e5b3b3b591d06ab0a47f0d74b,ham,Safe,8.00,From rssfeeds@jmason.org  Sat Oct  5 10:37:25 2002
dataset/easy_ham/1091.0bade8676340d304cae87dad02efa8ce,ham,Safe,9.00,From exmh-users-admin@redhat.com  Fri Sep 13 13:34:59 2002
dataset/easy_ham/0355.2d1f5d2164caea679047233e08a10a58,ham,Safe,8.00,From fork-admin@xent.com  Mon Aug 26 15:32:10 2002
dataset/easy_ham/1097.8c06e645fdaab234454bf0b72217700d,ham,Safe,8.00,From exmh-users-admin@redhat.com  Fri Sep 13 13:36:16 2002
dataset/easy_ham/0651.28519f3986ee75e6f2ccb5e51995a875,ham,Safe,8.00,From fork-admin@xent.com  Tue Sep 17 15:09:10 2002
dataset/easy_ham/1012.71b3b80343e48636bae04ff93a4446bf,ham,Safe,8.00,From fork-admin@xent.com  Wed Aug 28 10:50:44 2002
dataset/easy_ham/1650.3d76995e778ef56fcf4ff76b02d485ed,ham,Safe,8.00,From razor-users-admin@lists.sourceforge.net  Mon Aug 26 15:21:49 2002
dataset/easy_ham/1218.190735ca00def4ad757ea5786115f832,ham,Safe,8.00,From exmh-workers-admin@redhat.com  Thu Sep 26 16:29:56 2002
dataset/easy_ham/1794.6057cf5e982869286b4742cee5639a4b,ham,Safe,2.00,Return-Path: skip@pobox.com
dataset/easy_ham/0714.7f83c20969cae40090108707e0bd7cef,ham,Safe,8.00,From fork-admin@xent.com  Thu Sep 19 17:50:37 2002
dataset/easy_ham/1105.6f46ad31778d293c889baaefab4db271,ham,Safe,9.00,From exmh-users-admin@redhat.com  Sat Sep 14 16:22:57 2002
dataset/easy_ham/1191.f8b145ebabbd42450c292e448cf44f15,ham,Safe,8.00,From rpm-list-admin@freshrpms.net  Mon Sep 16 00:09:13 2002
